payload_length,decoded_length,normalized_length,special_char_ratio,digit_ratio,uppercase_ratio,lowercase_ratio,whitespace_ratio,entropy,compression_ratio,sql_keyword_count,sql_keyword_ratio,quote_count,comment_count,union_count,where_count,xss_tag_count,script_tag_count,event_handler_count,javascript_uri_count,angle_bracket_count,html_entity_count,cmd_keyword_count,shell_metachar_count,pipe_count,redirect_count,semicolon_count,ampersand_count,backtick_count,dot_slash_count,backslash_count,null_byte_count,sensitive_file_count,percent_sign_count,unicode_escape_count,html_escape_count,hex_pattern_count,word_count,avg_word_length,distinct_char_count,repeated_char_count,long_token_count,suspicious_pattern_count,encoding_layers,is_binary_looking,label,original_label,label_numeric
58.0,58.0,58.0,0.1724137931034483,0.1206896551724138,0.06896551724137931,0.6206896551724138,0.017241379310344827,0.564901200917359,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5635762880526889,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5640142945005393,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5561446853326232,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5637982525445018,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5637982525445018,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.571592642790687,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
56.0,56.0,56.0,0.17857142857142858,0.125,0.07142857142857142,0.6071428571428571,0.017857142857142856,0.5561892312899958,0.44642857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,25.0,0.0,1.0,0.0,0.0,0.0,0,0,0
65.0,65.0,65.0,0.15384615384615385,0.1076923076923077,0.06153846153846154,0.6615384615384615,0.015384615384615385,0.56430892188174,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
48.0,48.0,48.0,0.1875,0.14583333333333334,0.08333333333333333,0.5625,0.020833333333333332,0.5565460209844147,0.5,1.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.5,24.0,0.0,1.0,0.0,0.0,0.0,0,0,0
132.0,126.0,132.0,0.19696969696969696,0.12121212121212122,0.08333333333333333,0.5909090909090909,0.007575757575757576,0.6259666125998983,0.3106060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,65.5,41.0,0.0,1.0,0.0,1.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5640142945005393,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
118.0,118.0,118.0,0.1694915254237288,0.07627118644067797,0.05084745762711865,0.6949152542372882,0.00847457627118644,0.6021325137508495,0.3050847457627119,1.0,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.5,36.0,0.0,1.0,0.0,0.0,0.0,0,0,0
61.0,61.0,61.0,0.16393442622950818,0.11475409836065574,0.06557377049180328,0.639344262295082,0.01639344262295082,0.5619387347739779,0.4262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
71.0,71.0,71.0,0.16901408450704225,0.11267605633802817,0.056338028169014086,0.647887323943662,0.014084507042253521,0.567814985116862,0.39436619718309857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,28.0,0.0,1.0,0.0,0.0,0.0,0,0,0
66.0,66.0,66.0,0.15151515151515152,0.10606060606060606,0.06060606060606061,0.6666666666666666,0.015151515151515152,0.5561962706656756,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
58.0,58.0,58.0,0.1724137931034483,0.1206896551724138,0.06896551724137931,0.6206896551724138,0.017241379310344827,0.5605908560897729,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
91.0,91.0,91.0,0.14285714285714285,0.07692307692307693,0.06593406593406594,0.7032967032967034,0.01098901098901099,0.5818543144133932,0.3516483516483517,2.0,0.21978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,32.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5648703460916866,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.571592642790687,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
100.0,100.0,100.0,0.18,0.12,0.06,0.63,0.01,0.6028642581398171,0.35,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.5,35.0,0.0,1.0,0.0,0.0,0.0,0,0,0
56.0,56.0,56.0,0.17857142857142858,0.125,0.07142857142857142,0.6071428571428571,0.017857142857142856,0.5657085672419834,0.48214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
60.0,60.0,60.0,0.16666666666666666,0.11666666666666667,0.06666666666666667,0.6333333333333333,0.016666666666666666,0.5597183953638681,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
305.0,295.0,305.0,0.15081967213114755,0.14754098360655737,0.05901639344262295,0.639344262295082,0.003278688524590164,0.6470318899824289,0.17704918032786884,3.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,152.0,54.0,0.0,1.0,0.0,1.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.5681823875482361,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
75.0,75.0,75.0,0.17333333333333334,0.10666666666666667,0.08,0.6266666666666667,0.013333333333333334,0.5881775973311003,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,33.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5667448043642158,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
58.0,58.0,58.0,0.1724137931034483,0.1206896551724138,0.06896551724137931,0.6206896551724138,0.017241379310344827,0.5611612494227263,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
55.0,55.0,55.0,0.18181818181818182,0.12727272727272726,0.07272727272727272,0.6,0.01818181818181818,0.5686371516659974,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
56.0,56.0,56.0,0.17857142857142858,0.125,0.07142857142857142,0.6071428571428571,0.017857142857142856,0.5515020315799292,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5408470600338287,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,24.0,0.0,1.0,0.0,0.0,0.0,0,0,0
67.0,67.0,67.0,0.16417910447761194,0.1044776119402985,0.05970149253731343,0.6567164179104478,0.014925373134328358,0.56884736627862,0.40298507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
66.0,66.0,66.0,0.16666666666666666,0.10606060606060606,0.06060606060606061,0.6515151515151515,0.015151515151515152,0.5653116286056507,0.4090909090909091,1.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
67.0,67.0,67.0,0.16417910447761194,0.1044776119402985,0.05970149253731343,0.6567164179104478,0.014925373134328358,0.5809559950018905,0.43283582089552236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,29.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5727862243251007,0.47368421052631576,1.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
314.0,304.0,314.0,0.15286624203821655,0.1464968152866242,0.06687898089171974,0.6305732484076433,0.0031847133757961785,0.6465720690807136,0.16560509554140126,3.0,0.09554140127388536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,156.5,52.0,0.0,1.0,0.0,1.0,0.0,0,0,0
58.0,58.0,58.0,0.1724137931034483,0.1206896551724138,0.06896551724137931,0.6206896551724138,0.017241379310344827,0.564901200917359,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5635762880526889,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5640142945005393,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5561446853326232,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5637982525445018,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
53.0,53.0,53.0,0.18867924528301888,0.1509433962264151,0.07547169811320754,0.5660377358490566,0.018867924528301886,0.5637982525445018,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.571592642790687,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
56.0,56.0,56.0,0.17857142857142858,0.125,0.07142857142857142,0.6071428571428571,0.017857142857142856,0.5561892312899958,0.44642857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,25.0,0.0,1.0,0.0,0.0,0.0,0,0,0
65.0,65.0,65.0,0.15384615384615385,0.1076923076923077,0.06153846153846154,0.6615384615384615,0.015384615384615385,0.56430892188174,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
48.0,48.0,48.0,0.1875,0.14583333333333334,0.08333333333333333,0.5625,0.020833333333333332,0.5565460209844147,0.5,1.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.5,24.0,0.0,1.0,0.0,0.0,0.0,0,0,0
129.0,127.0,129.0,0.18604651162790697,0.10852713178294573,0.06976744186046512,0.627906976744186,0.007751937984496124,0.618528985991085,0.31007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,64.0,40.0,0.0,1.0,0.0,1.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5640142945005393,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
126.0,126.0,126.0,0.15873015873015872,0.06349206349206349,0.047619047619047616,0.7222222222222222,0.007936507936507936,0.6004046179878483,0.2777777777777778,3.0,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.5,35.0,0.0,1.0,0.0,0.0,0.0,0,0,0
61.0,61.0,61.0,0.16393442622950818,0.11475409836065574,0.06557377049180328,0.639344262295082,0.01639344262295082,0.5619387347739779,0.4262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
71.0,71.0,71.0,0.16901408450704225,0.11267605633802817,0.056338028169014086,0.647887323943662,0.014084507042253521,0.567814985116862,0.39436619718309857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,28.0,0.0,1.0,0.0,0.0,0.0,0,0,0
66.0,66.0,66.0,0.15151515151515152,0.10606060606060606,0.06060606060606061,0.6666666666666666,0.015151515151515152,0.5561962706656756,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
58.0,58.0,58.0,0.1724137931034483,0.1206896551724138,0.06896551724137931,0.6206896551724138,0.017241379310344827,0.5605908560897729,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
91.0,91.0,91.0,0.14285714285714285,0.07692307692307693,0.06593406593406594,0.7032967032967034,0.01098901098901099,0.5818543144133932,0.3516483516483517,2.0,0.21978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,32.0,0.0,1.0,0.0,0.0,0.0,0,0,0
57.0,57.0,57.0,0.17543859649122806,0.12280701754385964,0.07017543859649122,0.6140350877192983,0.017543859649122806,0.5648703460916866,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.571592642790687,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
95.0,95.0,95.0,0.16842105263157894,0.12631578947368421,0.06315789473684211,0.631578947368421,0.010526315789473684,0.6066940156361023,0.3684210526315789,3.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,35.0,0.0,1.0,0.0,0.0,0.0,0,0,0
56.0,56.0,56.0,0.17857142857142858,0.125,0.07142857142857142,0.6071428571428571,0.017857142857142856,0.5657085672419834,0.48214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
60.0,60.0,60.0,0.16666666666666666,0.11666666666666667,0.06666666666666667,0.6333333333333333,0.016666666666666666,0.5597183953638681,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.5,26.0,0.0,1.0,0.0,0.0,0.0,0,0,0
306.0,302.0,306.0,0.14052287581699346,0.1568627450980392,0.0457516339869281,0.6535947712418301,0.0032679738562091504,0.6387833797565485,0.16993464052287582,3.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,152.5,52.0,0.0,1.0,0.0,1.0,0.0,0,0,0
59.0,59.0,59.0,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.5681823875482361,0.4576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0,0,0
75.0,75.0,75.0,0.17333333333333334,0.10666666666666667,0.08,0.6266666666666667,0.013333333333333334,0.5881775973311003,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,33.0,0.0,1.0,0.0,0.0,0.0,0,0,0
